premises,target_sentence,item_id,context,target,brace,condition,task_id,critical,sentence_surprisal,wieder_surprisal,word_surprisal,critical_surprisal
Vor zwei Monaten hat Thorsten Linda ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot gemacht, als sie auf einer Jobbörse zugegen war.",11,ai,bii,1,neutral,41,gemacht,232.0,10.8125,"[('Vor', 16.625), ('zwei', 16.75), ('Tagen', 12.4375), ('hat', 6.15625), ('Linda', 15.9375), ('wieder', 10.8125), ('ein', 2.203125), ('interessantes', 8.40625), ('Jobangebot', -0.0), ('gemacht', 12.9375), (',', 0.466796875), ('als', 9.75), ('sie', 2.6875), ('auf', 9.8125), ('einer', 7.90625), ('Jobbörse', 59.15625), ('zugegen', 29.9375), ('war', 9.25), ('.', 0.87890625)]",12.9375
Vor zwei Monaten hat Thorsten Linda ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot gemacht, als er auf einer Jobbörse zugegen war.",11,ai,bii,2,positive,41,gemacht,219.0,8.75,"[('Vor', 16.625), ('zwei', 16.75), ('Tagen', 12.4375), ('hat', 6.15625), ('Thorsten', 0.8515625), ('wieder', 8.75), ('ein', 1.8828125), ('interessantes', 9.9375), ('Jobangebot', -0.0), ('gemacht', 12.4375), (',', 0.431640625), ('als', 9.5625), ('er', 0.99609375), ('auf', 8.8125), ('einer', 11.5), ('Jobbörse', 60.828125), ('zugegen', 31.8125), ('war', 7.5), ('.', 1.25)]",12.4375
Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot bekommen, als sie auf einer Jobbörse zugegen war.",11,aii,bi,1,neutral,42,bekommen,230.0,10.75,"[('Vor', 15.375), ('zwei', 19.25), ('Tagen', 13.375), ('hat', 5.0), ('Linda', 0.66796875), ('wieder', 10.75), ('ein', 3.09375), ('interessantes', 11.453125), ('Jobangebot', 0.007781982421875), ('bekommen', 17.625), (',', 0.578125), ('als', 9.6875), ('sie', 4.53125), ('auf', 11.9375), ('einer', 11.375), ('Jobbörse', 52.09375), ('zugegen', 31.625), ('war', 10.125), ('.', 1.53125)]",17.625
Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot bekommen, als er auf einer Jobbörse zugegen war.",11,aii,bi,2,positive,42,bekommen,233.0,8.9375,"[('Vor', 15.375), ('zwei', 19.25), ('Tagen', 13.375), ('hat', 5.0), ('Thorsten', 14.3359375), ('wieder', 8.9375), ('ein', 4.65625), ('interessantes', 12.5625), ('Jobangebot', 0.007781982421875), ('bekommen', 17.0), (',', 0.25390625), ('als', 9.25), ('er', 1.9453125), ('auf', 13.0), ('einer', 14.0), ('Jobbörse', 46.9921875), ('zugegen', 28.75), ('war', 5.8125), ('.', 2.65625)]",17.0
Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot gemacht, als sie auf einer Jobbörse zugegen war.",11,aii,bii,1,positive,43,gemacht,222.0,10.75,"[('Vor', 15.375), ('zwei', 19.25), ('Tagen', 13.375), ('hat', 5.0), ('Linda', 0.66796875), ('wieder', 10.75), ('ein', 3.09375), ('interessantes', 11.453125), ('Jobangebot', 0.007781982421875), ('gemacht', 13.625), (',', 0.416015625), ('als', 10.5), ('sie', 4.8125), ('auf', 9.9375), ('einer', 10.6875), ('Jobbörse', 57.09375), ('zugegen', 27.8125), ('war', 5.78125), ('.', 2.296875)]",13.625
Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot gemacht, als er auf einer Jobbörse zugegen war.",11,aii,bii,2,neutral,43,gemacht,231.0,8.9375,"[('Vor', 15.375), ('zwei', 19.25), ('Tagen', 13.375), ('hat', 5.0), ('Thorsten', 14.3359375), ('wieder', 8.9375), ('ein', 4.65625), ('interessantes', 12.5625), ('Jobangebot', 0.007781982421875), ('gemacht', 13.875), (',', 0.341796875), ('als', 9.75), ('er', 1.6171875), ('auf', 12.1875), ('einer', 14.0), ('Jobbörse', 51.328125), ('zugegen', 26.875), ('war', 5.375), ('.', 2.59375)]",13.875
Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",12,ai,bi,1,positive,44,bekommen,182.0,11.375,"[('Vor', 14.625), ('einer', 14.0), ('Woche', 6.0625), ('hat', 10.875), ('Timo', 15.125), ('wieder', 11.375), ('einen', 7.6875), ('großen', 0.038330078125), ('Kleiderschrank', 0.20703125), ('bekommen', 10.5), (',', 6.125), ('weil', 4.96875), ('er', 2.859375), ('mit', 6.15625), ('einem', 0.400390625), ('Freund', 17.75), ('ausgemistet', 48.75), ('hat', 3.140625), ('.', 1.0546875)]",10.5
Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",12,ai,bi,2,neutral,44,bekommen,165.0,14.25,"[('Vor', 14.625), ('einer', 14.0), ('Woche', 6.0625), ('hat', 10.875), ('Thorsten', 0.806640625), ('wieder', 14.25), ('einen', 6.90625), ('großen', 0.023193359375), ('Kleiderschrank', 0.15673828125), ('bekommen', 10.5), (',', 6.125), ('weil', 5.25), ('er', 1.5), ('mit', 6.03125), ('einem', 0.318359375), ('Freund', 15.625), ('ausgemistet', 47.5625), ('hat', 3.75), ('.', 0.83203125)]",10.5
Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",12,ai,bii,1,neutral,45,weggegeben,203.0,11.375,"[('Vor', 14.625), ('einer', 14.0), ('Woche', 6.0625), ('hat', 10.875), ('Timo', 15.125), ('wieder', 11.375), ('einen', 7.6875), ('großen', 0.038330078125), ('Kleiderschrank', 0.20703125), ('weggegeben', 28.53125), (',', 5.125), ('weil', 6.8125), ('er', 1.1328125), ('mit', 6.0625), ('einem', 0.4453125), ('Freund', 17.5), ('ausgemistet', 51.1875), ('hat', 5.4375), ('.', 0.3515625)]",28.53125
Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",12,ai,bii,2,positive,45,weggegeben,186.0,14.25,"[('Vor', 14.625), ('einer', 14.0), ('Woche', 6.0625), ('hat', 10.875), ('Thorsten', 0.806640625), ('wieder', 14.25), ('einen', 6.90625), ('großen', 0.023193359375), ('Kleiderschrank', 0.15673828125), ('weggegeben', 28.21875), (',', 4.625), ('weil', 7.125), ('er', 0.50390625), ('mit', 5.9375), ('einem', 0.2890625), ('Freund', 16.0), ('ausgemistet', 50.125), ('hat', 5.25), ('.', 0.283203125)]",28.21875
Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",12,aii,bi,1,neutral,46,bekommen,95.0,9.6875,"[('Vor', 12.1875), ('einer', 6.25), ('Woche', 6.78125), ('hat', 2.21875), ('Timo', 0.0751953125), ('wieder', 9.6875), ('einen', 3.953125), ('großen', 0.0458984375), ('Kleiderschrank', 0.023284912109375), ('bekommen', 5.90625), (',', 2.390625), ('weil', 5.375), ('er', 2.34375), ('mit', 3.359375), ('einem', 1.9609375), ('Freund', 8.75), ('ausgemistet', 20.53125), ('hat', 2.984375), ('.', 0.171875)]",5.90625
Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",12,aii,bi,2,positive,46,bekommen,111.0,6.71875,"[('Vor', 12.1875), ('einer', 6.25), ('Woche', 6.78125), ('hat', 2.21875), ('Thorsten', 20.5), ('wieder', 6.71875), ('einen', 4.125), ('großen', 0.038330078125), ('Kleiderschrank', 0.023284912109375), ('bekommen', 6.03125), (',', 2.703125), ('weil', 5.25), ('er', 1.8125), ('mit', 3.375), ('einem', 1.296875), ('Freund', 9.125), ('ausgemistet', 19.09375), ('hat', 3.125), ('.', 0.294921875)]",6.03125
Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",12,aii,bii,1,positive,47,weggegeben,109.0,9.6875,"[('Vor', 12.1875), ('einer', 6.25), ('Woche', 6.78125), ('hat', 2.21875), ('Timo', 0.0751953125), ('wieder', 9.6875), ('einen', 3.953125), ('großen', 0.0458984375), ('Kleiderschrank', 0.023284912109375), ('weggegeben', 20.0), (',', 3.0), ('weil', 5.6875), ('er', 2.3125), ('mit', 3.21875), ('einem', 1.9921875), ('Freund', 8.25), ('ausgemistet', 19.75), ('hat', 3.71875), ('.', 0.0751953125)]",20.0
Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",12,aii,bii,2,neutral,47,weggegeben,124.5,6.71875,"[('Vor', 12.1875), ('einer', 6.25), ('Woche', 6.78125), ('hat', 2.21875), ('Thorsten', 20.5), ('wieder', 6.71875), ('einen', 4.125), ('großen', 0.038330078125), ('Kleiderschrank', 0.023284912109375), ('weggegeben', 18.4375), (',', 2.890625), ('weil', 5.75), ('er', 1.671875), ('mit', 3.125), ('einem', 1.09375), ('Freund', 9.0), ('ausgemistet', 19.34375), ('hat', 4.28125), ('.', 0.06787109375)]",18.4375
Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.",13,ai,bi,1,positive,48,ausgeführt,170.0,13.9375,"[('Vor', 18.125), ('zwei', 14.875), ('Tagen', 16.125), ('hat', 2.40625), ('Greta', 16.25), ('wieder', 13.9375), ('einen', 4.90625), ('spannenden', 20.1875), ('Auftrag', 0.060546875), ('ausgeführt', 10.375), (',', 1.6640625), ('als', 9.1875), ('sie', 0.5), ('an', 11.3125), ('einer', 5.375), ('Konferenz', 16.375), ('teilgenommen', 5.3125), ('hat', -0.0), ('.', 3.28125)]",10.375
Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.",13,ai,bi,2,neutral,48,ausgeführt,178.0,9.4375,"[('Vor', 18.125), ('zwei', 14.875), ('Tagen', 16.125), ('hat', 2.40625), ('Thorsten', 18.875), ('wieder', 9.4375), ('einen', 7.125), ('spannenden', 23.625), ('Auftrag', 0.023193359375), ('ausgeführt', 11.1875), (',', 1.6875), ('als', 9.25), ('er', 0.2109375), ('an', 9.75), ('einer', 8.625), ('Konferenz', 17.0625), ('teilgenommen', 8.0625), ('hat', -0.0), ('.', 1.25)]",11.1875
Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.",13,ai,bii,1,neutral,49,vergeben,194.0,13.9375,"[('Vor', 18.125), ('zwei', 14.875), ('Tagen', 16.125), ('hat', 2.40625), ('Greta', 16.25), ('wieder', 13.9375), ('einen', 4.90625), ('spannenden', 20.1875), ('Auftrag', 0.060546875), ('vergeben', 22.3125), (',', 2.890625), ('als', 8.75), ('sie', 3.65625), ('an', 11.5), ('einer', 6.59375), ('Konferenz', 19.625), ('teilgenommen', 7.25), ('hat', -0.0), ('.', 4.34375)]",22.3125
Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag vergeben, als er an einer Konferenz teilgenommen hat.",13,ai,bii,2,positive,49,vergeben,208.0,9.4375,"[('Vor', 18.125), ('zwei', 14.875), ('Tagen', 16.125), ('hat', 2.40625), ('Thorsten', 18.875), ('wieder', 9.4375), ('einen', 7.125), ('spannenden', 23.625), ('Auftrag', 0.023193359375), ('vergeben', 23.4375), (',', 2.84375), ('als', 8.875), ('er', 4.53125), ('an', 12.25), ('einer', 9.125), ('Konferenz', 18.75), ('teilgenommen', 10.507781982421875), ('hat', -0.0), ('.', 6.625)]",23.4375
Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.",13,aii,bi,1,neutral,50,ausgeführt,162.0,10.75,"[('Vor', 17.25), ('zwei', 17.125), ('Tagen', 16.25), ('hat', 1.7890625), ('Greta', 6.8125), ('wieder', 10.75), ('einen', 3.046875), ('spannenden', 11.796875), ('Auftrag', 0.007781982421875), ('ausgeführt', 12.1875), (',', 6.375), ('als', 10.0), ('sie', 0.30078125), ('an', 12.0625), ('einer', 6.46875), ('Konferenz', 17.0625), ('teilgenommen', 6.75), ('hat', -0.0), ('.', 5.9375)]",12.1875
Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.",13,aii,bi,2,positive,50,ausgeführt,181.0,18.25,"[('Vor', 17.25), ('zwei', 17.125), ('Tagen', 16.25), ('hat', 1.7890625), ('Thorsten', 21.875), ('wieder', 18.25), ('einen', 5.1875), ('spannenden', 11.125), ('Auftrag', -0.0), ('ausgeführt', 15.5625), (',', 3.359375), ('als', 9.625), ('er', 1.703125), ('an', 9.9375), ('einer', 10.0), ('Konferenz', 15.46875), ('teilgenommen', 2.40625), ('hat', -0.0), ('.', 4.21875)]",15.5625
Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.",13,aii,bii,1,positive,51,vergeben,172.0,10.75,"[('Vor', 17.25), ('zwei', 17.125), ('Tagen', 16.25), ('hat', 1.7890625), ('Greta', 6.8125), ('wieder', 10.75), ('einen', 3.046875), ('spannenden', 11.796875), ('Auftrag', 0.007781982421875), ('vergeben', 21.8125), (',', 4.625), ('als', 8.375), ('sie', 3.1875), ('an', 13.4375), ('einer', 7.90625), ('Konferenz', 17.9375), ('teilgenommen', 3.0936279296875), ('hat', 0.007781982421875), ('.', 6.75)]",21.8125
Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag vergeben, als er an einer Konferenz teilgenommen hat.",13,aii,bii,2,neutral,51,vergeben,201.0,18.25,"[('Vor', 17.25), ('zwei', 17.125), ('Tagen', 16.25), ('hat', 1.7890625), ('Thorsten', 21.875), ('wieder', 18.25), ('einen', 5.1875), ('spannenden', 11.125), ('Auftrag', -0.0), ('vergeben', 25.875), (',', 5.0), ('als', 7.53125), ('er', 8.0), ('an', 11.625), ('einer', 12.125), ('Konferenz', 17.65625), ('teilgenommen', 0.5234375), ('hat', 0.007781982421875), ('.', 3.59375)]",25.875
Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild gesehen, als sie mit einer Künstlerin verabredet war.",14,ai,bi,1,positive,52,gesehen,180.0,8.5625,"[('Vor', 11.125), ('zwei', 14.6875), ('Wochen', 9.9375), ('hat', 5.59375), ('Sabine', 14.125), ('wieder', 8.5625), ('ein', 4.0), ('selbstgemaltes', 5.3505859375), ('Bild', -0.0), ('gesehen', 15.125), (',', 5.25), ('als', 6.40625), ('sie', 1.609375), ('mit', 6.15625), ('einer', 6.8125), ('Künstlerin', 18.5), ('verabredet', 46.4375), ('war', 0.0458984375), ('.', 0.158203125)]",15.125
Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild gesehen, als er mit einer Künstlerin verabredet war.",14,ai,bi,2,neutral,52,gesehen,171.0,7.28125,"[('Vor', 11.125), ('zwei', 14.6875), ('Wochen', 9.9375), ('hat', 5.59375), ('Thorsten', 20.9375), ('wieder', 7.28125), ('ein', 2.234375), ('selbstgemaltes', 1.984375), ('Bild', -0.0), ('gesehen', 12.875), (',', 4.625), ('als', 8.875), ('er', 3.578125), ('mit', 4.4375), ('einer', 7.28125), ('Künstlerin', 16.2655029296875), ('verabredet', 37.6875), ('war', 0.341796875), ('.', 1.0546875)]",12.875
Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild präsentiert, als sie mit einer Künstlerin verabredet war.",14,ai,bii,1,neutral,53,präsentiert,168.0,8.5625,"[('Vor', 11.125), ('zwei', 14.6875), ('Wochen', 9.9375), ('hat', 5.59375), ('Sabine', 14.125), ('wieder', 8.5625), ('ein', 4.0), ('selbstgemaltes', 5.3505859375), ('Bild', -0.0), ('präsentiert', 14.875), (',', 4.375), ('als', 7.21875), ('sie', 3.265625), ('mit', 5.46875), ('einer', 6.375), ('Künstlerin', 14.0780029296875), ('verabredet', 38.15625), ('war', 0.1982421875), ('.', 1.0546875)]",14.875
Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild präsentiert, als er mit einer Künstlerin verabredet war.",14,ai,bii,2,positive,53,präsentiert,148.0,7.28125,"[('Vor', 11.125), ('zwei', 14.6875), ('Wochen', 9.9375), ('hat', 5.59375), ('Thorsten', 20.9375), ('wieder', 7.28125), ('ein', 2.234375), ('selbstgemaltes', 1.984375), ('Bild', -0.0), ('präsentiert', 13.375), (',', 3.421875), ('als', 6.90625), ('er', 3.375), ('mit', 6.0), ('einer', 4.3125), ('Künstlerin', 10.24072265625), ('verabredet', 25.34375), ('war', 0.11767578125), ('.', 0.859375)]",13.375
Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild gesehen, als sie mit einer Künstlerin verabredet war.",14,aii,bi,1,neutral,54,gesehen,109.5,9.375,"[('Vor', 12.5625), ('zwei', 11.875), ('Wochen', 2.859375), ('hat', 0.431640625), ('Sabine', 9.0), ('wieder', 9.375), ('ein', 1.3828125), ('selbstgemaltes', 0.36126708984375), ('Bild', -0.0), ('gesehen', 9.375), (',', 6.125), ('als', 7.3125), ('sie', 0.32421875), ('mit', 4.0625), ('einer', 3.84375), ('Künstlerin', 8.5780029296875), ('verabredet', 21.546875), ('war', 0.19140625), ('.', 0.2421875)]",9.375
Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild gesehen, als er mit einer Künstlerin verabredet war.",14,aii,bi,2,positive,54,gesehen,120.0,7.34375,"[('Vor', 12.5625), ('zwei', 11.875), ('Wochen', 2.859375), ('hat', 0.431640625), ('Thorsten', 17.75), ('wieder', 7.34375), ('ein', 2.625), ('selbstgemaltes', 0.280731201171875), ('Bild', -0.0), ('gesehen', 8.875), (',', 6.0), ('als', 7.78125), ('er', 0.953125), ('mit', 2.796875), ('einer', 2.875), ('Künstlerin', 9.757781982421875), ('verabredet', 24.8984375), ('war', 0.2109375), ('.', 0.08984375)]",8.875
Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild präsentiert, als sie mit einer Künstlerin verabredet war.",14,aii,bii,1,positive,55,präsentiert,109.5,9.375,"[('Vor', 12.5625), ('zwei', 11.875), ('Wochen', 2.859375), ('hat', 0.431640625), ('Sabine', 9.0), ('wieder', 9.375), ('ein', 1.3828125), ('selbstgemaltes', 0.36126708984375), ('Bild', -0.0), ('präsentiert', 10.75), (',', 6.0), ('als', 6.6875), ('sie', 0.71484375), ('mit', 4.4375), ('einer', 3.1875), ('Künstlerin', 8.34326171875), ('verabredet', 20.625), ('war', 0.259765625), ('.', 0.40625)]",10.75
Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild präsentiert, als er mit einer Künstlerin verabredet war.",14,aii,bii,2,neutral,55,präsentiert,120.5,7.34375,"[('Vor', 12.5625), ('zwei', 11.875), ('Wochen', 2.859375), ('hat', 0.431640625), ('Thorsten', 17.75), ('wieder', 7.34375), ('ein', 2.625), ('selbstgemaltes', 0.280731201171875), ('Bild', -0.0), ('präsentiert', 10.625), (',', 5.375), ('als', 6.78125), ('er', 1.34375), ('mit', 3.078125), ('einer', 2.53125), ('Künstlerin', 9.873046875), ('verabredet', 24.62109375), ('war', 0.265625), ('.', 0.2421875)]",10.625
Vor vier Wochen hat Thorsten Tina angeschrien.,"Vor drei Tagen hat Tina wieder eine lautstarke Standpauke bekommen, als sie an einer Bushaltestelle gewartet hat.",15,ai,bi,1,positive,56,bekommen,266.0,13.375,"[('Vor', 12.0), ('drei', 8.625), ('Tagen', 8.3125), ('hat', 8.9375), ('Tina', 12.5625), ('wieder', 13.375), ('eine', 7.0625), ('lautstarke', 40.375), ('Standpauke', 41.15625), ('bekommen', 8.875), (',', 1.4296875), ('als', 7.25), ('sie', 9.3125), ('an', 9.0625), ('einer', 4.4375), ('Bushaltestelle', 46.453125), ('gewartet', 23.1875), ('hat', 1.578125), ('.', 2.890625)]",8.875
Vor vier Wochen hat Thorsten Tina angeschrien.,"Vor drei Tagen hat Thorsten wieder eine lautstarke Standpauke bekommen, als er an einer Bushaltestelle gewartet hat.",15,ai,bi,2,neutral,56,bekommen,251.0,11.1875,"[('Vor', 12.0), ('drei', 8.625), ('Tagen', 8.3125), ('hat', 8.9375), ('Thorsten', 0.27734375), ('wieder', 11.1875), ('eine', 6.25), ('lautstarke', 41.4375), ('Standpauke', 38.5625), ('bekommen', 10.3125), (',', 1.28125), ('als', 7.71875), ('er', 10.1875), ('an', 9.9375), ('einer', 4.40625), ('Bushaltestelle', 45.244140625), ('gewartet', 22.0625), ('hat', 1.328125), ('.', 3.203125)]",10.3125
Vor vier Wochen hat Thorsten Tina angeschrien.,"Vor drei Tagen hat Tina wieder eine lautstarke Standpauke gehalten, als sie an einer Bushaltestelle gewartet hat.",15,ai,bii,1,neutral,57,gehalten,272.0,13.375,"[('Vor', 12.0), ('drei', 8.625), ('Tagen', 8.3125), ('hat', 8.9375), ('Tina', 12.5625), ('wieder', 13.375), ('eine', 7.0625), ('lautstarke', 40.375), ('Standpauke', 41.15625), ('gehalten', 8.9375), (',', 1.625), ('als', 7.25), ('sie', 8.5625), ('an', 9.625), ('einer', 6.375), ('Bushaltestelle', 48.28125), ('gewartet', 21.75), ('hat', 3.78125), ('.', 3.65625)]",8.9375
Vor vier Wochen hat Thorsten Tina angeschrien.,"Vor drei Tagen hat Thorsten wieder eine lautstarke Standpauke gehalten, als er an einer Bushaltestelle gewartet hat.",15,ai,bii,2,positive,57,gehalten,250.0,11.1875,"[('Vor', 12.0), ('drei', 8.625), ('Tagen', 8.3125), ('hat', 8.9375), ('Thorsten', 0.27734375), ('wieder', 11.1875), ('eine', 6.25), ('lautstarke', 41.4375), ('Standpauke', 38.5625), ('gehalten', 8.75), (',', 1.640625), ('als', 7.65625), ('er', 9.1875), ('an', 10.4375), ('einer', 3.984375), ('Bushaltestelle', 43.6162109375), ('gewartet', 22.0625), ('hat', 2.859375), ('.', 4.15625)]",8.75
Vor vier Wochen hat Tina Thorsten angeschrien.,"Vor drei Tagen hat Tina wieder eine lautstarke Standpauke bekommen, als sie an einer Bushaltestelle gewartet hat.",15,aii,bi,1,neutral,58,bekommen,245.0,12.25,"[('Vor', 11.4375), ('drei', 8.3125), ('Tagen', 6.375), ('hat', 7.375), ('Tina', 0.023193359375), ('wieder', 12.25), ('eine', 5.25), ('lautstarke', 41.4375), ('Standpauke', 39.65625), ('bekommen', 9.125), (',', 1.4375), ('als', 8.25), ('sie', 9.5), ('an', 10.3125), ('einer', 3.875), ('Bushaltestelle', 42.30322265625), ('gewartet', 23.3125), ('hat', 2.015625), ('.', 2.359375)]",9.125
Vor vier Wochen hat Tina Thorsten angeschrien.,"Vor drei Tagen hat Thorsten wieder eine lautstarke Standpauke bekommen, als er an einer Bushaltestelle gewartet hat.",15,aii,bi,2,positive,58,bekommen,249.0,12.75,"[('Vor', 11.4375), ('drei', 8.3125), ('Tagen', 6.375), ('hat', 7.375), ('Thorsten', 6.21875), ('wieder', 12.75), ('eine', 6.25), ('lautstarke', 42.5625), ('Standpauke', 38.90625), ('bekommen', 9.6875), (',', 1.1796875), ('als', 8.3125), ('er', 8.875), ('an', 10.0625), ('einer', 4.125), ('Bushaltestelle', 40.77734375), ('gewartet', 22.1875), ('hat', 1.0234375), ('.', 2.484375)]",9.6875
Vor vier Wochen hat Tina Thorsten angeschrien.,"Vor drei Tagen hat Tina wieder eine lautstarke Standpauke gehalten, als sie an einer Bushaltestelle gewartet hat.",15,aii,bii,1,positive,59,gehalten,247.0,12.25,"[('Vor', 11.4375), ('drei', 8.3125), ('Tagen', 6.375), ('hat', 7.375), ('Tina', 0.023193359375), ('wieder', 12.25), ('eine', 5.25), ('lautstarke', 41.4375), ('Standpauke', 39.65625), ('gehalten', 8.875), (',', 2.109375), ('als', 7.40625), ('sie', 8.25), ('an', 10.375), ('einer', 4.4375), ('Bushaltestelle', 42.507781982421875), ('gewartet', 23.0625), ('hat', 3.421875), ('.', 4.03125)]",8.875
Vor vier Wochen hat Tina Thorsten angeschrien.,"Vor drei Tagen hat Thorsten wieder eine lautstarke Standpauke gehalten, als er an einer Bushaltestelle gewartet hat.",15,aii,bii,2,neutral,59,gehalten,244.0,12.75,"[('Vor', 11.4375), ('drei', 8.3125), ('Tagen', 6.375), ('hat', 7.375), ('Thorsten', 6.21875), ('wieder', 12.75), ('eine', 6.25), ('lautstarke', 42.5625), ('Standpauke', 38.90625), ('gehalten', 8.5625), (',', 1.5), ('als', 7.75), ('er', 8.625), ('an', 10.125), ('einer', 3.53125), ('Bushaltestelle', 38.296875), ('gewartet', 21.3125), ('hat', 1.40625), ('.', 3.0)]",8.5625
Vor vier Monaten hat Greta Sabine ein tragisches Gedicht vorgetragen.,"Vor zwei Tagen hat Sabine wieder ein tragisches Gedicht gehört, als sie bei einem Kleinkunstabend zugegen war.",16,ai,bi,1,positive,60,gehört,232.0,13.5,"[('Vor', 12.3125), ('zwei', 20.25), ('Tagen', 14.8125), ('hat', 3.796875), ('Sabine', 12.25), ('wieder', 13.5), ('ein', 2.875), ('tragisches', 0.0155029296875), ('Gedicht', -0.0), ('gehört', 20.125), (',', 1.3203125), ('als', 7.375), ('sie', 4.28125), ('bei', 11.5), ('einem', 8.375), ('Kleinkunstabend', 60.59375), ('zugegen', 28.125), ('war', 6.625), ('.', 3.4375)]",20.125
